Timestamp,Timepoint,SG,Temp,Color,Beer,Comment
1/21/2021 16:40:53,"44,218.03",1.07,58.0,BLACK,Beer #1,
1/21/2021 16:41:39,"44,218.03",1.07,58.0,BLACK,Beer #1,
1/21/2021 16:52:15,"44,217.83",1.004,61.0,BLACK,Beer #1,
1/31/2021 17:25:25,"44,227.85",1.004,999.0,BLACK,Beer #1,
1/31/2021 17:40:18,"44,227.86",1.053,68.0,BLACK,Beer #1,
1/31/2021 17:55:23,"44,227.87",1.053,69.0,BLACK,Beer #1,
1/31/2021 18:10:19,"44,227.88",1.053,69.0,BLACK,Beer #1,
1/31/2021 18:25:21,"44,227.89",1.053,69.0,BLACK,Beer #1,
1/31/2021 18:40:23,"44,227.90",1.053,68.0,BLACK,Beer #1,
1/31/2021 18:55:23,"44,227.91",1.053,68.0,BLACK,Beer #1,
1/31/2021 19:10:23,"44,227.92",1.053,68.0,BLACK,Beer #1,
1/31/2021 19:25:25,"44,227.93",1.053666667,68.0,BLACK,Beer #1,
1/31/2021 19:40:24,"44,227.94",1.054,67.0,BLACK,Beer #1,
1/31/2021 19:55:31,"44,227.96",1.0535,67.0,BLACK,Beer #1,
1/31/2021 20:10:25,"44,227.97",1.0535,67.0,BLACK,Beer #1,
1/31/2021 20:25:28,"44,227.98",1.0535,66.0,BLACK,Beer #1,
1/31/2021 20:40:26,"44,227.99",1.054,66.0,BLACK,Beer #1,
1/31/2021 20:55:27,"44,228.00",1.054,66.0,BLACK,Beer #1,
1/31/2021 21:10:27,"44,228.01",1.053666667,65.7,BLACK,Beer #1,
1/31/2021 21:25:27,"44,228.02",1.053666667,65.0,BLACK,Beer #1,
1/31/2021 21:40:29,"44,228.03",1.053833333,65.0,BLACK,Beer #1,
1/31/2021 21:55:29,"44,228.04",1.053166667,65.0,BLACK,Beer #1,
1/31/2021 22:10:30,"44,228.05",1.053833333,64.2,BLACK,Beer #1,
1/31/2021 22:25:32,"44,228.06",1.053833333,64.0,BLACK,Beer #1,
1/31/2021 22:40:33,"44,228.07",1.054,64.0,BLACK,Beer #1,
1/31/2021 22:55:33,"44,228.08",1.053666667,64.0,BLACK,Beer #1,
1/31/2021 23:10:38,"44,228.09",1.053333333,63.0,BLACK,Beer #1,
1/31/2021 23:25:39,"44,228.10",1.053333333,63.0,BLACK,Beer #1,
1/31/2021 23:40:34,"44,228.11",1.0535,63.0,BLACK,Beer #1,
1/31/2021 23:55:35,"44,228.12",1.053,64.0,BLACK,Beer #1,
2/1/2021 0:10:36,"44,228.13",1.053,65.0,BLACK,Beer #1,
2/1/2021 0:25:35,"44,228.14",1.053,65.3,BLACK,Beer #1,
2/1/2021 0:40:37,"44,228.15",1.053,66.0,BLACK,Beer #1,
2/1/2021 0:55:40,"44,228.16",1.054,65.0,BLACK,Beer #1,
2/1/2021 1:10:42,"44,228.17",1.054,65.0,BLACK,Beer #1,
2/1/2021 1:25:42,"44,228.18",1.054,64.0,BLACK,Beer #1,
2/1/2021 1:40:42,"44,228.19",1.055,64.0,BLACK,Beer #1,
2/1/2021 1:55:43,"44,228.21",1.056,63.5,BLACK,Beer #1,
2/1/2021 2:10:43,"44,228.22",1.057,63.0,BLACK,Beer #1,
2/1/2021 2:25:44,"44,228.23",1.058333333,63.0,BLACK,Beer #1,
2/1/2021 2:40:44,"44,228.24",1.0595,63.0,BLACK,Beer #1,
2/1/2021 2:55:44,"44,228.25",1.06,63.0,BLACK,Beer #1,
2/1/2021 3:10:48,"44,228.26",1.059833333,64.0,BLACK,Beer #1,
2/1/2021 3:25:48,"44,228.27",1.058,64.0,BLACK,Beer #1,
2/1/2021 3:40:50,"44,228.28",1.0555,64.0,BLACK,Beer #1,
2/1/2021 3:55:46,"44,228.29",1.054,64.0,BLACK,Beer #1,
2/1/2021 4:10:48,"44,228.30",1.053666667,63.8,BLACK,Beer #1,
2/1/2021 4:25:54,"44,228.31",1.052,63.0,BLACK,Beer #1,
2/1/2021 4:40:50,"44,228.32",1.051,63.0,BLACK,Beer #1,
2/1/2021 4:55:50,"44,228.33",1.049,63.0,BLACK,Beer #1,
2/1/2021 5:10:52,"44,228.34",1.047,63.0,BLACK,Beer #1,
2/1/2021 5:25:54,"44,228.35",1.048,63.0,BLACK,Beer #1,
2/1/2021 5:40:55,"44,228.36",1.054,63.0,BLACK,Beer #1,
2/1/2021 5:55:57,"44,228.37",1.057,63.0,BLACK,Beer #1,
2/1/2021 6:11:04,"44,228.38",1.062,64.0,BLACK,Beer #1,
2/1/2021 6:26:00,"44,228.39",1.064666667,64.0,BLACK,Beer #1,
2/1/2021 6:41:00,"44,228.40",1.063,64.0,BLACK,Beer #1,
2/1/2021 6:56:00,"44,228.41",1.068,64.0,BLACK,Beer #1,
2/1/2021 7:11:01,"44,228.42",1.066166667,64.0,BLACK,Beer #1,
2/1/2021 7:26:02,"44,228.43",1.063833333,64.0,BLACK,Beer #1,
2/1/2021 7:41:03,"44,228.45",1.060666667,64.0,BLACK,Beer #1,
2/1/2021 7:56:03,"44,228.46",1.059833333,64.0,BLACK,Beer #1,
2/1/2021 8:11:04,"44,228.47",1.052,63.0,BLACK,Beer #1,
2/1/2021 8:26:04,"44,228.48",1.049833333,63.0,BLACK,Beer #1,
2/1/2021 8:41:12,"44,228.49",1.050333333,63.0,BLACK,Beer #1,
2/1/2021 8:56:25,"44,228.50",1.049833333,63.0,BLACK,Beer #1,
2/1/2021 9:11:05,"44,228.51",1.050166667,63.0,BLACK,Beer #1,
2/1/2021 9:26:07,"44,228.52",1.048666667,64.0,BLACK,Beer #1,
2/1/2021 9:41:10,"44,228.53",1.049833333,64.0,BLACK,Beer #1,
2/1/2021 9:56:16,"44,228.54",1.049666667,64.0,BLACK,Beer #1,
2/1/2021 10:11:11,"44,228.55",1.0495,64.0,BLACK,Beer #1,
2/1/2021 10:26:12,"44,228.56",1.049166667,64.0,BLACK,Beer #1,
2/1/2021 10:41:12,"44,228.57",1.0495,64.0,BLACK,Beer #1,
2/1/2021 10:56:12,"44,228.58",1.049333333,64.0,BLACK,Beer #1,
2/1/2021 11:11:13,"44,228.59",1.048,63.0,BLACK,Beer #1,
2/1/2021 11:26:14,"44,228.60",1.048833333,63.0,BLACK,Beer #1,
2/1/2021 11:41:22,"44,228.61",1.048666667,63.0,BLACK,Beer #1,
2/1/2021 11:56:13,"44,228.62",1.047833333,63.0,BLACK,Beer #1,
2/1/2021 12:11:19,"44,228.63",1.047166667,63.0,BLACK,Beer #1,
2/1/2021 12:26:14,"44,228.64",1.047166667,63.0,BLACK,Beer #1,
2/1/2021 12:41:15,"44,228.65",1.045166667,63.0,BLACK,Beer #1,
2/1/2021 12:56:15,"44,228.66",1.046833333,64.0,BLACK,Beer #1,
2/1/2021 13:03:51,"44,228.67",1.046333333,64.0,BLACK,Beer #1,
2/1/2021 13:18:52,"44,228.68",1.048,64.3,BLACK,Beer #1,
2/1/2021 13:33:51,"44,228.69",1.048666667,64.0,BLACK,Beer #1,
2/1/2021 13:48:52,"44,228.70",1.046666667,64.0,BLACK,Beer #1,
2/1/2021 14:03:52,"44,228.71",1.047,64.0,BLACK,Beer #1,
2/1/2021 14:18:54,"44,228.72",1.0475,64.0,BLACK,Beer #1,
2/1/2021 14:34:00,"44,228.73",1.046833333,64.0,BLACK,Beer #1,
2/1/2021 14:48:58,"44,228.74",1.049,63.8,BLACK,Beer #1,
2/1/2021 15:03:59,"44,228.75",1.045833333,63.0,BLACK,Beer #1,
2/1/2021 15:18:59,"44,228.76",1.045166667,63.0,BLACK,Beer #1,
2/1/2021 15:33:59,"44,228.77",1.045833333,63.0,BLACK,Beer #1,
2/1/2021 15:49:00,"44,228.78",1.0465,63.0,BLACK,Beer #1,
2/1/2021 16:04:01,"44,228.79",1.0465,63.0,BLACK,Beer #1,
2/1/2021 16:33:15,"44,228.81",1.042,63.0,BLACK,Beer #1,
2/1/2021 16:48:11,"44,228.83",1.042166667,64.0,BLACK,Beer #1,
2/1/2021 17:03:11,"44,228.84",1.041166667,64.5,BLACK,Beer #1,
2/1/2021 17:18:14,"44,228.85",1.042333333,64.0,BLACK,Beer #1,
2/1/2021 17:33:15,"44,228.86",1.042666667,64.0,BLACK,Beer #1,
2/1/2021 17:48:16,"44,228.87",1.041666667,64.0,BLACK,Beer #1,
2/1/2021 18:03:15,"44,228.88",1.044,64.0,BLACK,Beer #1,
2/1/2021 18:18:16,"44,228.89",1.043666667,64.0,BLACK,Beer #1,
2/1/2021 18:33:17,"44,228.90",1.042666667,64.0,BLACK,Beer #1,
2/1/2021 18:48:18,"44,228.91",1.041166667,64.0,BLACK,Beer #1,
2/1/2021 19:03:19,"44,228.92",1.038833333,64.0,BLACK,Beer #1,
2/1/2021 19:18:22,"44,228.93",1.040333333,64.0,BLACK,Beer #1,
2/1/2021 19:33:22,"44,228.94",1.038666667,63.7,BLACK,Beer #1,
2/1/2021 19:48:23,"44,228.95",1.038166667,63.0,BLACK,Beer #1,
2/1/2021 20:03:23,"44,228.96",1.0415,63.0,BLACK,Beer #1,
2/1/2021 20:18:24,"44,228.97",1.042666667,63.0,BLACK,Beer #1,
2/1/2021 20:33:24,"44,228.98",1.0405,63.0,BLACK,Beer #1,
2/1/2021 20:48:26,"44,228.99",1.042333333,63.0,BLACK,Beer #1,
2/1/2021 21:03:26,"44,229.00",1.0395,63.0,BLACK,Beer #1,
2/1/2021 21:18:27,"44,229.01",1.039166667,63.0,BLACK,Beer #1,
2/1/2021 21:33:28,"44,229.02",1.041833333,63.0,BLACK,Beer #1,
2/1/2021 21:48:29,"44,229.03",1.040666667,63.2,BLACK,Beer #1,
2/1/2021 22:03:31,"44,229.04",1.041,64.0,BLACK,Beer #1,
2/1/2021 22:18:31,"44,229.05",1.037,65.0,BLACK,Beer #1,
2/1/2021 22:33:32,"44,229.06",1.035833333,65.0,BLACK,Beer #1,
2/1/2021 22:48:34,"44,229.08",1.037,64.7,BLACK,Beer #1,
2/1/2021 23:03:34,"44,229.09",1.041333333,65.0,BLACK,Beer #1,
2/1/2021 23:18:36,"44,229.10",1.037666667,64.0,BLACK,Beer #1,
2/1/2021 23:33:37,"44,229.11",1.038833333,64.0,BLACK,Beer #1,
2/1/2021 23:48:38,"44,229.12",1.0385,64.0,BLACK,Beer #1,
2/2/2021 0:03:40,"44,229.13",1.040166667,64.0,BLACK,Beer #1,
2/2/2021 0:18:39,"44,229.14",1.0405,64.0,BLACK,Beer #1,
2/2/2021 0:33:40,"44,229.15",1.034333333,64.0,BLACK,Beer #1,
2/2/2021 0:48:46,"44,229.16",1.034333333,64.0,BLACK,Beer #1,
2/2/2021 1:03:42,"44,229.17",1.037833333,64.0,BLACK,Beer #1,
2/2/2021 1:18:42,"44,229.18",1.0345,64.0,BLACK,Beer #1,
2/2/2021 1:33:43,"44,229.19",1.033166667,64.0,BLACK,Beer #1,
2/2/2021 1:48:44,"44,229.20",1.036166667,64.0,BLACK,Beer #1,
2/2/2021 2:03:45,"44,229.21",1.0305,64.0,BLACK,Beer #1,
2/2/2021 2:18:45,"44,229.22",1.031833333,64.0,BLACK,Beer #1,
2/2/2021 2:33:44,"44,229.23",1.028333333,64.0,BLACK,Beer #1,
2/2/2021 2:48:46,"44,229.24",1.035666667,63.2,BLACK,Beer #1,
2/2/2021 3:03:46,"44,229.25",1.0325,63.0,BLACK,Beer #1,
2/2/2021 3:18:47,"44,229.26",1.031666667,63.0,BLACK,Beer #1,
2/2/2021 3:33:47,"44,229.27",1.028666667,63.0,BLACK,Beer #1,
2/2/2021 3:48:48,"44,229.28",1.027666667,63.0,BLACK,Beer #1,
2/2/2021 4:03:49,"44,229.29",1.030666667,63.0,BLACK,Beer #1,
2/2/2021 4:18:51,"44,229.30",1.034666667,63.0,BLACK,Beer #1,
2/2/2021 4:33:51,"44,229.32",1.030833333,63.0,BLACK,Beer #1,
2/2/2021 4:48:51,"44,229.33",1.026666667,63.0,BLACK,Beer #1,
2/2/2021 5:03:54,"44,229.34",1.026166667,63.0,BLACK,Beer #1,
2/2/2021 5:19:00,"44,229.35",1.026,63.7,BLACK,Beer #1,
2/2/2021 5:33:56,"44,229.36",1.024166667,64.0,BLACK,Beer #1,
2/2/2021 5:49:02,"44,229.37",1.028166667,65.0,BLACK,Beer #1,
2/2/2021 6:03:57,"44,229.38",1.026166667,65.0,BLACK,Beer #1,
2/2/2021 6:18:58,"44,229.39",1.029,65.0,BLACK,Beer #1,
2/2/2021 6:34:01,"44,229.40",1.0295,65.0,BLACK,Beer #1,
2/2/2021 6:48:58,"44,229.41",1.028333333,65.0,BLACK,Beer #1,
2/2/2021 7:04:05,"44,229.42",1.0275,64.0,BLACK,Beer #1,
2/2/2021 7:18:59,"44,229.43",1.032666667,64.0,BLACK,Beer #1,
2/2/2021 7:33:59,"44,229.44",1.023,64.0,BLACK,Beer #1,
2/2/2021 7:49:00,"44,229.45",1.0235,64.0,BLACK,Beer #1,
2/2/2021 8:04:00,"44,229.46",1.021333333,64.0,BLACK,Beer #1,
2/2/2021 8:19:01,"44,229.47",1.022666667,64.0,BLACK,Beer #1,
2/2/2021 8:34:02,"44,229.48",1.022666667,64.0,BLACK,Beer #1,
2/2/2021 8:49:09,"44,229.49",1.023,64.0,BLACK,Beer #1,
2/2/2021 9:04:04,"44,229.50",1.022333333,64.0,BLACK,Beer #1,
2/2/2021 9:19:04,"44,229.51",1.020333333,64.0,BLACK,Beer #1,
2/2/2021 9:34:04,"44,229.52",1.020666667,64.0,BLACK,Beer #1,
2/2/2021 9:49:12,"44,229.53",1.023166667,63.0,BLACK,Beer #1,
2/2/2021 10:04:05,"44,229.54",1.022333333,63.0,BLACK,Beer #1,
2/2/2021 10:19:11,"44,229.55",1.022166667,63.0,BLACK,Beer #1,
2/2/2021 10:34:06,"44,229.57",1.023333333,63.0,BLACK,Beer #1,
2/2/2021 10:49:08,"44,229.58",1.022666667,63.0,BLACK,Beer #1,
2/2/2021 11:04:08,"44,229.59",1.022666667,63.0,BLACK,Beer #1,
2/2/2021 11:19:08,"44,229.60",1.022333333,63.0,BLACK,Beer #1,
2/2/2021 11:34:08,"44,229.61",1.021,64.0,BLACK,Beer #1,
2/2/2021 11:49:08,"44,229.62",1.021333333,64.2,BLACK,Beer #1,
2/2/2021 12:04:09,"44,229.63",1.021333333,65.0,BLACK,Beer #1,
2/2/2021 12:19:10,"44,229.64",1.021666667,65.0,BLACK,Beer #1,
2/2/2021 12:34:11,"44,229.65",1.022833333,65.0,BLACK,Beer #1,
2/2/2021 12:49:12,"44,229.66",1.022166667,64.8,BLACK,Beer #1,
2/2/2021 13:04:11,"44,229.67",1.0215,64.0,BLACK,Beer #1,
2/2/2021 13:19:12,"44,229.68",1.021666667,64.0,BLACK,Beer #1,
2/2/2021 13:34:15,"44,229.69",1.022666667,64.0,BLACK,Beer #1,
2/2/2021 13:49:16,"44,229.70",1.022333333,64.0,BLACK,Beer #1,
2/2/2021 14:04:17,"44,229.71",1.023166667,64.0,BLACK,Beer #1,
2/2/2021 14:19:17,"44,229.72",1.022833333,64.0,BLACK,Beer #1,
2/2/2021 14:34:19,"44,229.73",1.022166667,64.0,BLACK,Beer #1,
2/2/2021 14:49:20,"44,229.74",1.022,64.0,BLACK,Beer #1,
2/2/2021 15:04:21,"44,229.75",1.022333333,63.0,BLACK,Beer #1,
2/2/2021 15:19:21,"44,229.76",1.018666667,63.0,BLACK,Beer #1,
2/2/2021 15:34:21,"44,229.77",1.0175,63.0,BLACK,Beer #1,
2/2/2021 15:49:22,"44,229.78",1.017333333,63.0,BLACK,Beer #1,
2/2/2021 16:04:24,"44,229.79",1.017333333,63.0,BLACK,Beer #1,
2/2/2021 16:19:23,"44,229.81",1.017166667,64.0,BLACK,Beer #1,
2/2/2021 16:34:24,"44,229.82",1.0165,64.0,BLACK,Beer #1,
2/2/2021 16:49:25,"44,229.83",1.016,65.0,BLACK,Beer #1,
2/2/2021 17:04:31,"44,229.84",1.016,64.8,BLACK,Beer #1,
2/2/2021 17:19:33,"44,229.85",1.0155,64.0,BLACK,Beer #1,
2/2/2021 17:34:28,"44,229.86",1.015833333,64.0,BLACK,Beer #1,
2/2/2021 17:49:28,"44,229.87",1.015,64.0,BLACK,Beer #1,
2/2/2021 18:04:31,"44,229.88",1.014833333,64.0,BLACK,Beer #1,
2/2/2021 18:19:35,"44,229.89",1.016,64.0,BLACK,Beer #1,
2/2/2021 18:34:35,"44,229.90",1.0165,64.0,BLACK,Beer #1,
2/2/2021 18:49:31,"44,229.91",1.015666667,63.7,BLACK,Beer #1,
2/2/2021 19:04:32,"44,229.92",1.016166667,63.0,BLACK,Beer #1,
2/2/2021 19:19:32,"44,229.93",1.016666667,63.0,BLACK,Beer #1,
2/2/2021 19:34:32,"44,229.94",1.016,63.0,BLACK,Beer #1,
2/2/2021 19:49:37,"44,229.95",1.016333333,64.0,BLACK,Beer #1,
2/2/2021 20:04:33,"44,229.96",1.0155,64.0,BLACK,Beer #1,
2/2/2021 20:19:33,"44,229.97",1.0165,65.0,BLACK,Beer #1,
2/2/2021 20:34:45,"44,229.98",1.0155,65.0,BLACK,Beer #1,
2/2/2021 20:49:36,"44,229.99",1.0155,64.0,BLACK,Beer #1,
2/2/2021 21:04:37,"44,230.00",1.015833333,64.0,BLACK,Beer #1,
2/2/2021 21:19:37,"44,230.01",1.016,64.0,BLACK,Beer #1,
2/2/2021 21:34:38,"44,230.02",1.016,64.0,BLACK,Beer #1,
2/2/2021 21:49:38,"44,230.03",1.016,64.0,BLACK,Beer #1,
2/2/2021 22:04:39,"44,230.04",1.016666667,63.3,BLACK,Beer #1,
2/2/2021 22:19:40,"44,230.06",1.016,63.0,BLACK,Beer #1,
2/2/2021 22:34:40,"44,230.07",1.0165,63.0,BLACK,Beer #1,
2/2/2021 22:49:41,"44,230.08",1.016,63.0,BLACK,Beer #1,
2/2/2021 23:04:41,"44,230.09",1.016,64.0,BLACK,Beer #1,
2/2/2021 23:19:43,"44,230.10",1.015666667,65.0,BLACK,Beer #1,
2/2/2021 23:34:45,"44,230.11",1.015833333,65.0,BLACK,Beer #1,
2/2/2021 23:49:45,"44,230.12",1.015333333,64.8,BLACK,Beer #1,
2/3/2021 0:04:46,"44,230.13",1.015666667,64.0,BLACK,Beer #1,
2/3/2021 0:19:46,"44,230.14",1.015666667,64.0,BLACK,Beer #1,
2/3/2021 0:34:47,"44,230.15",1.015833333,64.0,BLACK,Beer #1,
2/3/2021 0:49:48,"44,230.16",1.015333333,64.0,BLACK,Beer #1,
2/3/2021 1:04:48,"44,230.17",1.015166667,64.0,BLACK,Beer #1,
2/3/2021 1:19:49,"44,230.18",1.015,63.0,BLACK,Beer #1,
2/3/2021 1:34:54,"44,230.19",1.0155,63.0,BLACK,Beer #1,
2/3/2021 1:49:50,"44,230.20",1.015,63.0,BLACK,Beer #1,
2/3/2021 2:04:52,"44,230.21",1.015333333,63.0,BLACK,Beer #1,
2/3/2021 2:19:52,"44,230.22",1.015,64.0,BLACK,Beer #1,
2/3/2021 2:34:53,"44,230.23",1.015,65.0,BLACK,Beer #1,
2/3/2021 2:49:58,"44,230.24",1.015,65.0,BLACK,Beer #1,
2/3/2021 3:04:53,"44,230.25",1.015166667,65.0,BLACK,Beer #1,
2/3/2021 3:19:55,"44,230.26",1.015,64.2,BLACK,Beer #1,
2/3/2021 3:35:17,"44,230.27",1.015166667,64.0,BLACK,Beer #1,
2/3/2021 3:49:56,"44,230.28",1.0155,64.0,BLACK,Beer #1,
2/3/2021 4:04:57,"44,230.30",1.015,64.0,BLACK,Beer #1,
2/3/2021 4:19:56,"44,230.31",1.015,63.7,BLACK,Beer #1,
2/3/2021 4:34:57,"44,230.32",1.0155,63.0,BLACK,Beer #1,
2/3/2021 4:49:58,"44,230.33",1.015,63.0,BLACK,Beer #1,
2/3/2021 5:04:59,"44,230.34",1.015333333,63.0,BLACK,Beer #1,
2/3/2021 5:19:59,"44,230.35",1.015,64.0,BLACK,Beer #1,
2/3/2021 5:35:00,"44,230.36",1.015,64.0,BLACK,Beer #1,
2/3/2021 5:50:01,"44,230.37",1.0145,65.0,BLACK,Beer #1,
2/3/2021 6:05:02,"44,230.38",1.0145,65.0,BLACK,Beer #1,
2/3/2021 6:20:02,"44,230.39",1.015,64.0,BLACK,Beer #1,
2/3/2021 6:35:03,"44,230.40",1.0145,64.0,BLACK,Beer #1,
2/3/2021 6:50:04,"44,230.41",1.015,64.0,BLACK,Beer #1,
2/3/2021 7:05:04,"44,230.42",1.015,64.0,BLACK,Beer #1,
2/3/2021 7:20:04,"44,230.43",1.015,63.8,BLACK,Beer #1,
2/3/2021 7:35:05,"44,230.44",1.014666667,63.0,BLACK,Beer #1,
2/3/2021 7:50:10,"44,230.45",1.015,63.0,BLACK,Beer #1,
2/3/2021 8:05:06,"44,230.46",1.015,63.0,BLACK,Beer #1,
2/3/2021 8:20:06,"44,230.47",1.015,63.0,BLACK,Beer #1,
2/3/2021 8:35:11,"44,230.48",1.015,64.0,BLACK,Beer #1,
2/3/2021 8:50:06,"44,230.49",1.015,64.0,BLACK,Beer #1,
2/3/2021 9:05:12,"44,230.50",1.015,65.0,BLACK,Beer #1,
2/3/2021 9:20:07,"44,230.51",1.014833333,64.0,BLACK,Beer #1,
2/3/2021 9:35:08,"44,230.52",1.014166667,64.0,BLACK,Beer #1,
2/3/2021 9:50:08,"44,230.53",1.014833333,65.0,BLACK,Beer #1,
2/3/2021 10:05:10,"44,230.55",1.014,65.0,BLACK,Beer #1,
2/3/2021 10:20:15,"44,230.56",1.014,66.0,BLACK,Beer #1,
2/3/2021 10:35:12,"44,230.57",1.013833333,67.0,BLACK,Beer #1,
2/3/2021 10:50:12,"44,230.58",1.013333333,67.0,BLACK,Beer #1,
2/3/2021 11:05:21,"44,230.59",1.0135,68.0,BLACK,Beer #1,
2/3/2021 11:20:16,"44,230.60",1.013333333,68.0,BLACK,Beer #1,
2/3/2021 11:35:21,"44,230.61",1.013333333,69.0,BLACK,Beer #1,
2/3/2021 11:50:16,"44,230.62",1.013166667,69.0,BLACK,Beer #1,
2/3/2021 12:05:17,"44,230.63",1.013166667,69.0,BLACK,Beer #1,
2/3/2021 12:20:17,"44,230.64",1.013666667,68.2,BLACK,Beer #1,
2/3/2021 12:35:18,"44,230.65",1.0135,68.0,BLACK,Beer #1,
2/3/2021 12:50:18,"44,230.66",1.013166667,68.0,BLACK,Beer #1,
2/3/2021 13:05:19,"44,230.67",1.013833333,67.2,BLACK,Beer #1,
2/3/2021 13:20:19,"44,230.68",1.013333333,68.0,BLACK,Beer #1,
2/3/2021 13:35:21,"44,230.69",1.013833333,68.0,BLACK,Beer #1,
2/3/2021 13:50:20,"44,230.70",1.0135,69.0,BLACK,Beer #1,
2/3/2021 14:05:20,"44,230.71",1.013166667,69.0,BLACK,Beer #1,
2/3/2021 14:20:21,"44,230.72",1.013166667,69.0,BLACK,Beer #1,
2/3/2021 14:35:22,"44,230.73",1.013166667,68.0,BLACK,Beer #1,
2/3/2021 14:50:23,"44,230.74",1.013,68.0,BLACK,Beer #1,
2/3/2021 15:05:25,"44,230.75",1.013333333,67.7,BLACK,Beer #1,
2/3/2021 15:20:27,"44,230.76",1.014,67.3,BLACK,Beer #1,
2/3/2021 15:35:28,"44,230.77",1.014,68.0,BLACK,Beer #1,
2/3/2021 15:50:28,"44,230.79",1.013,68.0,BLACK,Beer #1,
2/3/2021 16:05:34,"44,230.80",1.013666667,69.0,BLACK,Beer #1,
2/3/2021 16:20:30,"44,230.81",1.013833333,69.0,BLACK,Beer #1,
2/3/2021 16:35:31,"44,230.82",1.014166667,68.0,BLACK,Beer #1,
2/3/2021 16:50:37,"44,230.83",1.014,68.0,BLACK,Beer #1,
2/3/2021 17:05:32,"44,230.84",1.014333333,68.0,BLACK,Beer #1,
2/3/2021 17:20:32,"44,230.85",1.014,67.0,BLACK,Beer #1,
2/3/2021 17:35:32,"44,230.86",1.014166667,68.0,BLACK,Beer #1,
2/3/2021 17:50:32,"44,230.87",1.014,68.0,BLACK,Beer #1,
2/3/2021 18:05:38,"44,230.88",1.013833333,69.0,BLACK,Beer #1,
2/3/2021 18:20:33,"44,230.89",1.014,69.0,BLACK,Beer #1,
2/3/2021 18:35:34,"44,230.90",1.013833333,68.0,BLACK,Beer #1,
2/3/2021 18:50:40,"44,230.91",1.014,68.0,BLACK,Beer #1,
2/3/2021 19:05:35,"44,230.92",1.014,67.0,BLACK,Beer #1,
2/3/2021 19:20:35,"44,230.93",1.014,67.0,BLACK,Beer #1,
2/3/2021 19:35:43,"44,230.94",1.014,68.0,BLACK,Beer #1,
2/3/2021 19:50:39,"44,230.95",1.014166667,69.0,BLACK,Beer #1,
2/3/2021 20:05:39,"44,230.96",1.014,69.7,BLACK,Beer #1,
2/3/2021 20:20:40,"44,230.97",1.014,69.0,BLACK,Beer #1,
2/3/2021 20:35:41,"44,230.98",1.014,68.0,BLACK,Beer #1,
2/3/2021 20:50:41,"44,230.99",1.014166667,68.0,BLACK,Beer #1,
2/3/2021 21:05:41,"44,231.00",1.014,68.0,BLACK,Beer #1,
2/3/2021 21:20:42,"44,231.01",1.014,67.0,BLACK,Beer #1,
2/3/2021 21:35:42,"44,231.02",1.014,68.0,BLACK,Beer #1,
2/3/2021 21:50:43,"44,231.04",1.014,69.0,BLACK,Beer #1,
2/3/2021 22:05:43,"44,231.05",1.014,69.0,BLACK,Beer #1,
2/3/2021 22:20:44,"44,231.06",1.014,69.0,BLACK,Beer #1,
2/3/2021 22:35:44,"44,231.07",1.014,69.0,BLACK,Beer #1,
2/3/2021 22:50:45,"44,231.08",1.013833333,68.0,BLACK,Beer #1,
2/3/2021 23:05:46,"44,231.09",1.014,68.0,BLACK,Beer #1,
2/3/2021 23:20:47,"44,231.10",1.014,68.0,BLACK,Beer #1,
2/3/2021 23:35:48,"44,231.11",1.013833333,68.0,BLACK,Beer #1,
2/3/2021 23:50:48,"44,231.12",1.014,69.0,BLACK,Beer #1,
2/4/2021 0:05:48,"44,231.13",1.014166667,70.0,BLACK,Beer #1,
2/4/2021 0:20:49,"44,231.14",1.014,69.0,BLACK,Beer #1,
2/4/2021 0:35:50,"44,231.15",1.013833333,68.0,BLACK,Beer #1,
2/4/2021 0:50:49,"44,231.16",1.014,68.0,BLACK,Beer #1,
2/4/2021 1:05:50,"44,231.17",1.014,68.0,BLACK,Beer #1,
2/4/2021 1:20:50,"44,231.18",1.0135,68.0,BLACK,Beer #1,
2/4/2021 1:35:50,"44,231.19",1.014,69.0,BLACK,Beer #1,
2/4/2021 1:50:53,"44,231.20",1.014,69.0,BLACK,Beer #1,
2/4/2021 2:05:52,"44,231.21",1.014,69.0,BLACK,Beer #1,
2/4/2021 2:20:53,"44,231.22",1.014,69.0,BLACK,Beer #1,
2/4/2021 2:35:54,"44,231.23",1.014,68.0,BLACK,Beer #1,
2/4/2021 2:50:59,"44,231.24",1.014,68.0,BLACK,Beer #1,
2/4/2021 3:05:56,"44,231.25",1.014,67.3,BLACK,Beer #1,
2/4/2021 3:35:58,"44,231.27",1.013333333,69.0,BLACK,Beer #1,
2/4/2021 3:50:58,"44,231.29",1.014,69.0,BLACK,Beer #1,
2/4/2021 4:05:59,"44,231.30",1.014,69.0,BLACK,Beer #1,
2/4/2021 4:20:58,"44,231.31",1.013166667,69.0,BLACK,Beer #1,
2/4/2021 4:35:59,"44,231.32",1.013333333,68.0,BLACK,Beer #1,
2/4/2021 4:51:00,"44,231.33",1.013833333,68.0,BLACK,Beer #1,
2/4/2021 5:06:01,"44,231.34",1.013666667,67.2,BLACK,Beer #1,
2/4/2021 5:21:03,"44,231.35",1.014,69.0,BLACK,Beer #1,
2/4/2021 5:36:04,"44,231.36",1.013666667,69.0,BLACK,Beer #1,
